regulatoryGene	targetGene	weight
ARID2	ASB6	0.0103626491479408
ATF3	BCCIP	0.0103528258499322
ARID2	ANKS6	0.0103517611161528
BBX	AGO3	0.0103436038723106
ARID3B	ACAP1	0.0103432701726854
ATF1	ABR	0.0103406851868512
BBX	BCAM	0.0103293990893959
ATF6B	AC007566.10	0.0103158802930409
BBX	ANKRD28	0.0103118172757972
ATF1	ADGRB1	0.0103053670014614
ATF1	AP002856.5	0.0103023924062217
ARID3B	ATP2A2	0.0103000965608778
ATF2	ACACA	0.0102985558302406
AR	AAMP	0.0102952940619674
BBX	AC007405.6	0.0102888200991718
AR	AURKA	0.0102830370728148
ARID3A	ARMC10	0.0102809847493044
ATF2	ANP32A	0.0102808438184477
BACH1	ARL5A	0.0102792158004613
ATF6B	AKTIP	0.0102724649342293
ARID2	ALG1	0.0102707311263866
BBX	AP2A1	0.0102660495252224
BBX	ARID3A	0.0102656208719453
AR	AC093627.9	0.0102574536201021
ATF2	BBIP1	0.010253625408403
ATF3	ABCA7	0.0102516720021218
ATF1	AUH	0.0102512355303498
ATF1	ARL6IP6	0.0102512230944563
ARID2	AC074289.1	0.0102388200788781
ARID3A	B4GALT4	0.0102354218742994
BBX	AKAP10	0.0102334060888177
BACH1	ARFRP1	0.0102309790375652
AR	AP000688.29	0.0102282041888533
ARID3B	AC024560.3	0.0102228729669991
AR	AIG1	0.0102132954148489
ARID2	AVL9	0.0102005288830819
ATF2	AP5M1	0.0101987474110846
ATF6B	ANKRD16	0.0101985836530927
ARID3B	ALMS1	0.0101927788004649
ARID3A	ACTR3	0.0101787481431396
AR	ATOX1	0.0101706533558482
AR	ATF1	0.010167355574083
AR	APBB2	0.010152333020382
ARID2	B3GALNT2	0.0101453346140872
ATF1	AC009120.6	0.0101287277701482
ATF6B	ACTA1	0.010128439629926
BBX	ATG2A	0.0101280260435884
ARID3A	AC093838.4	0.0101236936185778
ATF2	ADK	0.0101233333871204
AR	AC116614.1	0.0101037801654656
ATF2	ARL17B	0.010102042559683
ATF2	AXIN1	0.0100964316320938
BBX	ANKRD36C	0.010093858317387
ARID2	ATG5	0.0100858186804594
ATF1	AC004453.8	0.0100853286247577
BBX	ANKS1B	0.0100781024264484
ARID3B	ACACA	0.0100744816847526
ARID3A	ATP6V1D	0.010065674040032
BACH1	AIMP1	0.0100582480567272
BBX	ARSB	0.0100513402759689
ARID3A	AGPAT4	0.0100463493736016
ATF4	ACER3	0.0100362578941577
ATF3	AC074363.1	0.0100296326544676
BBX	AC069277.2	0.0100184870663517
ARNT2	ATAT1	0.0100082058436364
ATF3	ADCY2	0.0100052670184205
ARNT2	AFG3L1P	0.0100015889562338
ARID3B	ABI2	0.0100008743964142
ARNT2	AGTPBP1	0.00997095203810531
BBX	BAP1	0.00997018059073553
ATF2	ALDH2	0.00996465273216881
BACH1	ADAMTS20	0.00996394883149977
BACH1	ATG4C	0.00996156780296626
ATF6B	ATE1	0.00995359435197193
BACH1	ATPIF1	0.00995075338346793
AR	ATP5D	0.00992925256686
AR	AP1M2	0.00992067716381364
BACH1	ACAA2	0.00991661528256753
ARID3B	AURKB	0.0099144696151668
ARID3B	B3GNT7	0.00991271441578936
ARID2	AKAP1	0.0099041845556208
ATF2	AP002954.4	0.00989470077253439
AR	AIP	0.00989139004695247
ATF6B	ARL17B	0.00988695472613501
ATF6	ALKBH3	0.00988502719160186
BBX	ARIH1	0.00988357542153353
ARID2	ADGRL3	0.00987362679667448
ARID3A	AKIRIN2	0.00986891205241187
AR	BBIP1	0.00986357451726545
ARID3A	AC007566.10	0.00985672671606791
BACH1	AGTPBP1	0.0098402130878044
ARNT2	ACAA1	0.00983535224946268
ATF6B	APOO	0.00982314596714215
ATF6B	ADIPOR2	0.00981215948929835
ATF6B	ATP6V1F	0.00981050715038184
ARID3B	ADRBK2	0.00980550814872033
ATF2	ADRBK2	0.00980371882931957
ATF6B	ACAT2	0.00980100231182207
ATF1	ATG2A	0.00979092565183242
BACH1	AKAP12	0.00978663273643643
AR	ARHGEF2	0.00978214184874909
ARNT2	ATM	0.00978180685647751
ATF1	ADAMTS8	0.00978053280099058
ATF2	AFF1	0.00977541078326294
ARID2	ATP5G3	0.00977422709663817
AR	ACVR2B	0.00977303105578789
ATF6	BAD	0.00976655833357201
BACH1	AC069277.2	0.00976035745539652
ARID2	AP1AR	0.00976011153261461
ATF3	ARPP19	0.00975855244703576
ATF3	ARHGEF10L	0.00975848305493811
ATF1	AP1B1	0.00975784427841031
BACH1	AFTPH	0.00975301206366369
ARNT2	APOA1BP	0.00974761969880101
ATF6B	AGK	0.00974624422118096
ATF6B	ACAT1	0.00973919064536506
ATF6B	BAG2	0.00973493845432611
ATF3	ADAT2	0.00973243938798935
BBX	ATP6V1E1	0.00972532321879001
ATF2	ADAMTS7	0.00971674816698896
ARID3A	ATP5D	0.0097095325299731
ATF3	AGO3	0.0096747573989255
ATF2	ALG3	0.00967415961176482
ARID2	ACTR1B	0.00966339372126579
ARID3A	ADIPOR2	0.00966154890521755
ATF3	ARHGEF19	0.00965351658607551
ATF2	ARID3B	0.00965314306151937
BACH1	ADAMTS19	0.0096508188314794
ATF6B	ADD2	0.00965011047191907
ATF6	AMT	0.00964874363532972
AR	AGAP6	0.00963897296622469
ARID2	ALG13	0.00963730434369179
ARID3B	ASNS	0.00963666410784021
ATF3	ATXN7L1	0.00963395916596869
ARID2	ANKMY2	0.00962099699959225
ARID3B	ALG3	0.00961828497697916
BBX	ADAM10	0.00960387999972865
ATF2	ARHGEF26	0.00960382352412601
BACH1	AIDA	0.00960131513633719
BBX	AC004076.9	0.00958872855847648
ARID3B	ANKIB1	0.00958643644563389
ATF6B	ATP6V1D	0.00957783134580527
AR	BAZ1A	0.0095761901627912
ATF1	ATG4C	0.00957167509323521
ATF1	ARHGEF11	0.00956381793637769
AR	B4GALT4	0.00956046703310638
ARID3A	ABHD3	0.00955569932700849
ARID3B	ARHGEF26	0.00955427025277998
ATF3	AK6	0.00953684342750223
ARID3B	ADAM10	0.00952863880588128
ARID3B	ACP2	0.00950990824196336
ATF6B	B4GALT6	0.0095071095889879
ATF6	ATP5I	0.00950469360709583
ATF1	ASAP2	0.0095045036865865
ATF3	ABL1	0.00950074003522603
ATF6B	ARHGAP1	0.00949739047324765
BACH1	AP3M2	0.00949132815579421
ATF2	AC074289.1	0.00948787112375797
ATF6B	ACOT7	0.0094743352033859
ARID2	AP000304.12	0.00946696566854166
AR	ADCK3	0.00946490375317166
ARID2	ATPAF1	0.00945737961925542
ATF2	ANKRD29	0.0094563451761207
ATF6	ARHGEF4	0.00945416822983057
ATF6	B4GAT1	0.00945127110773645
ARNT2	ASRGL1	0.00945073920660015
BBX	ASAP1	0.00944556858543613
ATF2	AKAP8L	0.00943749778872325
BACH1	ANKRD42	0.00943630431400264
ATF3	ADSS	0.00943386804715198
ATF3	AIF1L	0.00943303869688359
ARID3A	ACAP2	0.00943107610546135
ARID2	B3GAT3	0.00941952690005969
ATF2	ACBD6	0.00940424681775179
ATF2	ACAP1	0.00940301816790019
BACH1	ABHD3	0.00940173977903009
ARID2	ADCK3	0.00939976739262819
ARID3A	BCKDHB	0.00939956486230043
ARID3A	ANKLE2	0.00939222228796396
ARNT2	ATP6V0A2	0.00939076764426285
ATF3	ARHGAP5	0.00938706413055556
AR	ANKZF1	0.00938457641422112
ARID3B	BAMBI	0.00936873276418345
ATF2	ANLN	0.00936076197889402
ATF2	AP2S1	0.00936073898892922
ATF6B	ARHGAP32	0.00935766122827227
ATF6B	ATP5A1	0.00935581194902486
BACH1	ANXA6	0.00935085392386919
ATF6	AKR7A2	0.00934293991579425
ARID2	AC009120.6	0.00933540418333066
ATF2	ATMIN	0.00933364242557138
BACH1	AC007566.10	0.00932491608177762
ARID3A	AKTIP	0.00932168608162138
ARID3B	ARL16	0.00930968394758416
ARID2	AKTIP	0.00930890513504592
AR	ACAP1	0.00930889707821151
ATF6B	ASUN	0.00928536740969074
AR	ASF1B	0.00928147277824037
ATF1	ARL4A	0.00927776871274481
ATF6B	APBB2	0.0092769298691375
ATF6	AGL	0.00927248046202171
BACH1	ADD2	0.00926714816531785
AR	AC004967.7	0.00926626099200672
ATF6B	ATP2C1	0.00926031903221824
BBX	AKAP11	0.00925923653538242
ATF6	APBB1	0.00923781017865768
BACH1	AC005042.4	0.00923673265638839
ARID3A	ADCY2	0.00922738170571744
ATF2	AMZ2P1	0.0092255004451643
ATF6B	ARID3B	0.00922290920876313
AR	ACTR3B	0.00921892454444079
ATF2	ATP6AP1	0.00921755614609617
AR	AFF1	0.00921737845802092
BBX	ARHGAP10	0.00921173648901735
BBX	BCCIP	0.00920934140004696
AR	ATP13A1	0.00920766927798557
AR	ANKS6	0.00919854173343131
ARID3A	ALDH7A1	0.009196834139916
ATF6B	AC004967.7	0.00918839844931254
ARID3A	ATP6V0E1	0.00918805341160212
BACH1	ATP2C1	0.00918681549239501
ARID3A	AIDA	0.00918631593832798
ATF6B	ALDH3A2	0.00918415381794314
ARID3A	AMBP	0.00918107385379273
ATF1	ATP13A3	0.00917081916324877
ATF3	AP3D1	0.00916479965227748
BBX	ACTL6A	0.00916265373764268
BBX	AC093838.4	0.00915510209641151
ATF2	AC004967.7	0.0091529369742723
ATF6B	ACTR1B	0.0091521135602844
ATF6	B4GALT6	0.00913955000784359
ATF3	AP1M2	0.00913711645242061
ARID2	ATF7IP	0.0091359489597992
ARID3A	AP3M2	0.00913553335674077
ATF3	ANKRD18CP	0.00913183714318456
BACH1	ATP6V0B	0.00912208183162989
BACH1	AAR2	0.0091192372502444
ATF6	ARMC5	0.00911743363454522
ATF2	ATAD1	0.00910393142320928
ARID3A	ABRACL	0.00910030182603733
ARNT2	ARID4A	0.00909532894585254
BBX	ACTR6	0.00909238803570335
ATF6	ARHGEF39	0.0090899157076394
ARNT2	ASPM	0.00908431426530267
AR	ATAD2	0.00908015516089393
BACH1	AP000304.12	0.0090736828346505
ARID2	ARRB2	0.00906477912677983
ATF6B	AC012146.7	0.0090607146558819
BBX	ASCC1	0.00905829194478924
ARNT2	ACTR8	0.00905570414320167
BACH1	ACACB	0.00904895247422828
ARID3A	APIP	0.00904823800463426
BACH1	AIM1	0.00904384980673957
ATF3	ANTXR1	0.0090351117771895
AR	AP002954.4	0.00903221244347909
ATF1	APBB3	0.00903107590326557
BBX	AC093375.1	0.00902831634171047
ATF2	ACP2	0.00902499367735216
ATF6B	ALDH2	0.00902368710319193
ARID2	ACTR3	0.00901821396282982
AR	AARS2	0.00901372899328674
ATF2	ACVR2B	0.0089973906411235
ARID2	ADAMTS20	0.00899229801611152
BACH1	AP1S2	0.00899125172994733
ATF3	ADAMTS1	0.00898856232122079
BBX	ARHGAP11B	0.00898723915563776
AR	ARHGAP44	0.00898510523507219
ATF2	BAMBI	0.0089829857505952
ATF1	ATG9A	0.00898286509155296
ATF2	ARHGAP12	0.00897993028818659
ARID3A	AC009120.6	0.00897850584764999
ARNT2	ATP2A2	0.00897516868932293
ARID3B	ALG14	0.00894835407246097
ARID2	ARSB	0.00894753252655511
ARID3A	AATF	0.00894545386965435
BACH1	ASB13	0.00893766555567048
AR	ADAM23	0.0089343662861343
ATF1	ARHGAP32	0.00892264661651211
AR	ASCC2	0.00892035257841202
ATF6B	ARMC10	0.00891150107442889
ARNT2	ARPC5L	0.00890252979458167
BACH1	AP1M2	0.00890186508791924
BACH1	ATP2B1	0.00887276339350139
ATF6B	AFTPH	0.00887109707184788
ATF6B	ATP6V1G1	0.00886770685000455
AR	ACAT2	0.00886718354125814
ARNT2	ARHGEF19	0.00886305840677834
ARID3A	ATG4C	0.00885441678453775
ATF1	ALKBH2	0.00884560948059837
ARID3B	AKAP8L	0.00883625728818398
ATF1	BAZ1B	0.00883055506750202
ATF6B	APH1B	0.00882251569751695
ATF3	ARFGEF3	0.00881837948490892
BBX	AC022182.2	0.00880819213733001
ATF1	ARFGAP3	0.00879498908200054
ARID3B	ANKZF1	0.00879434328224046
ARID2	AIDA	0.00878164045702591
ATF3	AC005609.16	0.0087748567317099
ATF2	ATP6AP2	0.00876498940094184
BACH1	ATAD2	0.00876384910422783
ATF3	ARMCX2	0.00875615872976411
BACH1	ANXA5	0.00873917272072976
ARID3B	ATF6	0.00872785504766794
ARID2	AK3	0.00872084712645285
ATF3	ATP6V1G1	0.00870868835509419
ARID3B	ARMCX3	0.0087067321817854
ARID2	APBB1	0.00869660083666004
ARNT2	ASF1A	0.00868930261641447
BACH1	ADAM10	0.00868928191477691
ATF3	AHCYL2	0.00867768039570532
ARID3B	ATP5G3	0.00867560734621497
ATF1	ARHGAP17	0.00867021216052728
ATF6B	AHCTF1	0.00865881995344293
AR	APBB3	0.00865223561888231
ATF3	ACO2	0.00864526038580982
ARID3B	APELA	0.00864200550538194
ATF3	ARL3	0.00863751685245296
ATF6B	BARD1	0.00863411709855877
ARNT2	ATPAF1	0.00862986909768503
ATF6	AC009245.3	0.00862484532674469
ATF2	AUTS2	0.00862439138679603
ARID3A	AIMP1	0.0086190945244233
ARID3A	ABCC1	0.00861875223738775
AR	ADAMTS7	0.00861676504957002
ARID3A	ASCC2	0.00861100192375325
ARID3B	AXIN1	0.00859929155679054
AR	AP5M1	0.0085968306114421
ARID3B	ARHGAP12	0.00858616587110043
ATF3	ACOT8	0.00857770643913777
ARNT2	ARHGEF10L	0.00857697803847871
ATF3	ACBD6	0.00857323226274185
AR	ATP2B4	0.00857056257687274
ARNT2	ACOT8	0.00856656408168579
AR	ARMCX3	0.008560326274428
AR	BAG6	0.00855689095878215
ARID2	ATP6V1D	0.00855634385458701
ARNT2	AP3D1	0.00855040311892602
ATF3	ABLIM1	0.00854515232697758
BBX	ABHD11	0.00852718727582452
BACH1	ANKRD16	0.00852697710295522
ATF3	ADNP2	0.00852575576728241
ARID3A	ANKRD13C	0.00852507512226724
BACH1	ATP2B4	0.00852432057824071
ATF6	ARID2	0.00852346472847403
ATF6B	ATG9A	0.00852099413390098
ARID3A	ATP2B1	0.00850988975011891
ATF3	ABHD5	0.00850219199057641
ATF3	ANKS3	0.00848775540127724
ATF2	ATP9B	0.00848484397778772
ARNT2	AP3M2	0.00848367568448265
ARID3B	AKAP10	0.00847861819271944
ATF2	ATP5S	0.00847733542570979
ARID3A	AP1M2	0.00847546228373974
ATF3	BANP	0.00846861189007283
ATF3	AC004967.7	0.00846551741774425
AR	ACD	0.0084627660988277
ARNT2	ARFGEF3	0.00846106805687323
AR	AAR2	0.00845760838109567
BACH1	ANKRD27	0.00845287870021279
ATF1	ACADM	0.00844769562338773
ATF6B	AIMP1	0.00844681723686593
ATF3	ATPIF1	0.008439891417679
BBX	ARHGEF12	0.00843552025716714
ARNT2	ARL16	0.00843319250309303
BACH1	AKTIP	0.00842558810099021
ARID3A	ATMIN	0.00842254864678133
ATF6	ABR	0.00842154904904682
ARID3B	AP2S1	0.00842108573449168
ARID2	AC011288.2	0.0084191239187019
ATF3	ATM	0.00841759076900003
ARID3B	AIF1	0.00841284082592384
AR	ABL2	0.00840693106604067
ATF3	AP4M1	0.00840365222449079
ATF2	ARFRP1	0.00840128610937945
ARID2	AASDHPPT	0.0083955494939153
AR	ATG4B	0.00839019376056367
ARID3A	ANKZF1	0.00838430360367096
ATF6B	ANKRD18B	0.00837995446862703
ARNT2	ATAD3B	0.00837378879039041
BBX	ATP1A2	0.00837344927868716
ATF2	ANKS6	0.00837218200087917
BBX	ASB6	0.00837200053036996
AR	ARFGAP2	0.00836564238922361
ATF6B	ANTXR1	0.0083649411725438
ATF6B	ALAD	0.00836425656483578
ATF2	ABL2	0.00836203514247603
BACH1	ATP5G1	0.0083571365789413
BACH1	ADAMTS13	0.00835060369620558
ARID3B	ATP6V1B2	0.0083493212867415
ATF3	ADAM12	0.00834841028761175
ARID3A	AUTS2	0.00834426809641685
ATF6	ASB6	0.00834176498271386
ARNT2	ATP1B3	0.00834105663922441
AR	ANKFY1	0.00833922664022381
ARID3A	ATAD2	0.00833138391419073
ATF1	ARMC8	0.008322758625376
ATF3	AP000688.29	0.00831610061799067
ARID3A	ATP2B4	0.00831316319231662
ARID3A	ARHGEF11	0.00830258244471758
ARID2	ANKZF1	0.0083003586612377
ARID3B	ADK	0.00829769835901686
ARID3B	B3GAT3	0.00829481341235699
BACH1	ABCC1	0.008294689659605
BBX	ANKRD23	0.00828478273071475
ATF2	AGO2	0.00828215307243166
AR	ANO10	0.00828109830910806
ATF1	B4GALT7	0.00827943376338224
ARID2	APIP	0.00827871068027098
ATF2	BASP1	0.00827196515510238
ATF3	AIP	0.00826421157571041
ARID2	ANXA2	0.00826088504450033
ARNT2	ADAM17	0.00825693675372981
ARID3A	AAR2	0.00825324688652748
ATF2	ATF4	0.00824210079768186
BACH1	ATE1	0.00822440285982388
ARID3B	ATAD3A	0.00822075272733771
ATF1	ABLIM1	0.00819709937129399
ATF6B	APEH	0.00819269717752525
ARID3B	ADAM17	0.00818777905007341
BACH1	B4GALT5	0.00818290092127273
ARID3B	ARFGAP2	0.00818091351991825
ATF1	ANAPC15	0.00817710926992473
ATF3	ACAD8	0.00817388384405011
ARID2	ATP6V0E1	0.00817353449204639
ARID3A	ASL	0.00817103553019828
ATF2	B3GAT3	0.00816744594184225
ARID2	ARL4C	0.00816683154620921
ARID3A	B3GNT5	0.00816499788704582
ARID3A	AK3	0.00815298153973002
ATF6	AACS	0.00814483349969554
ATF1	ACSM3	0.00814441649297763
ATF6B	AP000304.12	0.00814061446419764
ARNT2	ANKLE2	0.00813857654036287
ARID3B	ATG4C	0.00813744823390963
ARID3A	ARAP1	0.00813705621507381
ATF6B	ASTN2	0.00812673026276785
ARID2	APEH	0.00812377711058959
ARNT2	ATIC	0.00811616440930071
ARNT2	ANAPC7	0.00811543464200145
ATF1	AP000769.1	0.00811197442992736
ARID3A	ARHGAP26	0.00811152113879304
ARID2	BARD1	0.00810977079972614
ATF2	ATAD5	0.00810077856246535
ATF6B	ACTB	0.00809737451661212
ARID2	ATP2C1	0.00809729493983878
ATF1	AGBL5	0.00809681148748335
BACH1	ARL4A	0.00807470085964698
ARNT2	AC007246.3	0.00807293495056991
ATF6B	ANXA6	0.00807043021345704
ARID3A	ANKRD16	0.00806942360301385
BBX	ANKRD36	0.00805775542452875
ARID2	AP3M2	0.00805606235153958
ARID3A	ATG14	0.00805572389475873
BBX	BBS7	0.00804251159320503
ARID3A	ASB13	0.00804068082191849
AR	ADPGK	0.00803476122170095
ATF6B	ATP11A	0.0080315914945367
ARID2	ASCC2	0.00802959400166852
ATF3	ARHGAP11A	0.00801187889532503
ATF6	BCAR1	0.00800997817637536
AR	ATAD5	0.00800359811270858
ARID3B	ARL1	0.00799973708341532
ATF1	ARHGAP11A	0.00799051921860287
ATF3	ACVR2B	0.00799008013238455
BACH1	ATP9B	0.00798989480717387
ARID3B	AC005042.4	0.00797865726369726
ARID2	ADAMTS1	0.00797383916436297
ARNT2	AGPAT5	0.00796746861185547
ATF6	ALDH1B1	0.00795777484961464
ARID2	ARHGEF11	0.00795645209213006
AR	ANKIB1	0.00795252916502166
ARID3B	AGO2	0.0079503720867336
ARID3A	ATAD1	0.00794794088534384
BBX	ADAMTS16	0.00793921907551176
ARNT2	ATG7	0.00793467826679162
BACH1	ARID3B	0.00793400937577928
ARID2	ACACA	0.00793299390826229
ATF6B	ANKRD13C	0.00792891423525273
ATF2	APTR	0.00792452488713662
BACH1	BAG2	0.00791877748220057
ARID3B	B3GNT5	0.00790872532067629
ATF1	APOO	0.0078966620498573
ATF1	AKAP13	0.0078909783121128
ATF3	ALCAM	0.0078814848880522
ATF3	ARHGAP12	0.0078797563537045
ARID2	ALDH1A1	0.00787738780324454
BACH1	ALDH2	0.00787348359910518
BACH1	ASUN	0.00787278946841649
AR	AKTIP	0.00787111013341259
BACH1	ARFGEF1	0.00785496779357349
ATF6	ARG2	0.0078543691207208
AR	ACP2	0.00785122483114571
AR	AKIRIN2	0.0078477675707314
ARID3B	ASAH1	0.00784365701876081
AR	ALDH3A2	0.00783784962123857
ATF6	ATP6V1H	0.00783748520613061
ATF3	ADCK3	0.00783327165072346
ARNT2	ATP1B1	0.00783128503761659
ATF6B	ABHD3	0.00782796723595672
ARNT2	ADAM10	0.00782792873621227
AR	ARFRP1	0.00781865523231727
ATF2	ACAA2	0.007808825284342
ATF3	AP1G1	0.00780703393260102
ARID3A	ADAM12	0.00779021367133357
ARID3A	APBB3	0.00778858410575353
ATF2	AC005042.4	0.0077875797106489
ATF3	ARID1B	0.007780036294457
AR	AC022182.2	0.00777524738448724
ATF6	ANXA3	0.00776790078343851
AR	ANAPC13	0.00776772645191185
ATF6B	AP000688.29	0.00776310925399678
BACH1	APH1B	0.00776104582634319
BACH1	AC093838.4	0.00776097892610811
BACH1	BAG5	0.00776017302678942
ARID3B	ATF2	0.00775995617172075
ATF1	ARHGEF12	0.0077597728962536
ARID2	ARHGEF4	0.00775523466695908
ARNT2	ARF4	0.00775504083830262
ARNT2	ANAPC11	0.00775363498732918
AR	ACTR2	0.00774785748551409
ATF1	AC004076.9	0.00774358259073543
ARID2	AAR2	0.00773915607996574
ATF1	ALDH1A1	0.00773709979445749
ATF2	APELA	0.00773356709519866
BACH1	AP4M1	0.00772374511040142
ARID3A	ARID3B	0.00771905882409784
ATF6B	ATF2	0.00771611215179126
ATF3	ALG8	0.00771291238630367
BACH1	B4GALT6	0.00770182319116224
ATF3	ATG101	0.00768865878386041
ATF1	AC012146.7	0.0076853390917879
ARID2	ALG2	0.00767896634800779
ARID2	ADAM22	0.00767631678759529
ARID3A	AC004076.9	0.00767554720273617
BBX	AAMP	0.00766931045978208
ATF6B	AC116614.1	0.00766551221074675
ARID3A	ASUN	0.00765968401019348
ARID2	ATG4C	0.00765930879439593
BACH1	ADPRHL2	0.00765879901529866
BACH1	AC012146.7	0.00764901582562821
BBX	ANXA4	0.00764605503876047
ARID2	AC005042.4	0.00764312654583299
ARNT2	AHCYL2	0.00764226616391722
ATF1	ARIH1	0.00762268755724879
ARID2	AKIRIN2	0.00761806716441804
ATF2	BAZ1A	0.00761596069910569
ARNT2	BANP	0.00761295125349432
ARID3B	ATMIN	0.00760858312038909
ARID3B	ANLN	0.00760414525216223
BACH1	ANKRD28	0.00760146395587777
BACH1	ARFGEF2	0.00759579867882043
ARNT2	BAZ1A	0.00759308227236855
BACH1	ARL15	0.00758245436823501
AR	ATXN3	0.00758157368399223
ATF2	AAMP	0.00757681361381489
ATF6B	ACADM	0.00757223699253269
ARID3A	AP4M1	0.00756898681336491
ATF3	ACAA2	0.00756266846981119
ATF6	ABHD2	0.00756248087299593
ATF6	ATL2	0.00756012849026594
ARID2	ASL	0.0075501922341641
ATF6	ATF7IP2	0.00754814296665212
ARID2	ATE1	0.00754587601898683
BACH1	ARAP1	0.00754208612515984
ATF6B	ACVR2A	0.00754015046823636
ATF6B	B3GALT5-AS1	0.00753942004575845
BACH1	ACTR1B	0.00753257954562907
ATF3	AHSA2	0.00752968800895995
ARID3B	ANAPC13	0.00752886796049459
ATF3	AUTS2	0.00751789028979808
ATF3	AC093375.1	0.00751601266344075
ARID3B	ATIC	0.007514778371071
ATF3	AP3B1	0.0075087598707858
ATF6	AP1AR	0.0075087108429943
ARID2	B3GNT5	0.00750423208456738
ATF6B	ADAMTS8	0.00749962037468826
BBX	A2ML1-AS1	0.00749004019549698
ARID3B	BCAT1	0.00748156600322029
AR	ADD1	0.00748093194816482
ARID3B	ACAT1	0.00747177366414995
ARID3A	ATP6V0B	0.00746489773798796
ATF1	AGO1	0.00745179165828605
ATF1	ARFGEF2	0.00744933798813631
ATF4	ANKS1B	0.00744190018757078
BBX	ALS2	0.00744139025536867
ATF1	ANKS1B	0.00742896277904172
ARID3B	ATP5S	0.00742865946446816
AR	BAG2	0.00741436222445583
ATF3	ASH1L	0.00740938832816637
ATF3	ATP1B1	0.00740134536124732
ARID3A	ARMC8	0.00739737258193751
ARID2	AUTS2	0.00739595453845465
ATF6B	BBS2	0.00738089902434113
ATF6	AP2A1	0.00738013461905188
ARNT2	BAG1	0.00737712710780872
ATF2	AP1B1	0.00737488536893835
ATF6	ANKRD36C	0.00736692218182277
ATF3	APC	0.00736512759880994
AR	BAMBI	0.00734316549981809
ATF6	ASNSD1	0.0073339090212933
ATF3	ARL16	0.00732522212694162
BACH1	AAMDC	0.00732346091215776
ATF6B	ACYP1	0.00732188916685372
ATF2	ARV1	0.00732156206781999
ARID2	ACTR2	0.00731957984455161
ARID2	BCAP31	0.00731005949606942
AR	AATF	0.00730470371146752
ATF2	ASAP2	0.00729798490627344
ATF6B	ARL6IP6	0.00729381622822697
ARID3A	B3GALT5-AS1	0.00729126769357111
AR	ALDH1A1	0.00728976694703615
ATF6B	AASDHPPT	0.00728693975415331
ARID3B	AK3	0.00728679423475914
AR	ANKRD18CP	0.00727837894274304
ATF6B	ATP1B1	0.00727592440360259
AR	ARHGEF26	0.00727570695183206
ARID3B	ARL5A	0.0072756826937762
BBX	ACSM3	0.00726984120428992
ARNT2	AP3S1	0.00726460387165125
AR	ACTB	0.00725838350848946
ATF1	AGK	0.00725588404354093
ARID3B	B3GALNT2	0.0072539517313545
ATF2	ANKFY1	0.00724565948583107
ARNT2	ABCA7	0.00724353041877048
AR	AVL9	0.00724151284302498
BBX	ABTB2	0.00724121819715667
BACH1	ADAMTS8	0.00724066167940562
BBX	ABCC1	0.00723997511619808
BACH1	ACTR1A	0.00723772658495405
ARID2	AADAT	0.00723523936654516
ATF2	ADGRV1	0.00722981927196068
BACH1	AP000688.29	0.00722885137250523
BACH1	AHCTF1	0.00722748662874939
ARID3B	ARHGEF11	0.00722556424315555
ARID3A	ANTXR1	0.0072228804510733
ARNT2	ATP2C1	0.00721726275494896
ARID3B	ALG13	0.00721641762234343
ARID2	ACTR5	0.00721135401465027
ATF6B	AK4	0.00721131672498597
BACH1	AC093323.3	0.00721115761288539
ATF6	AC007405.6	0.0072097177859744
ARID2	ASUN	0.00720568453056359
ATF6	AC005682.5	0.00719268951255579
AR	AXIN1	0.00718038729770116
AR	ARHGAP32	0.00717922077299458
BACH1	ATF2	0.00715737762787112
ATF1	ACOT7	0.00715718833078051
ATF1	ATG16L2	0.00715507057449501
ARID3A	ARFGAP3	0.00715334305112335
ATF2	ASL	0.00714381766697996
ATF2	ASCC2	0.00713872722394824
ATF2	ATHL1	0.00713841508511698
AR	ATP6V1C1	0.00712607037488348
BACH1	ALAD	0.00712586348508336
ATF3	AC093818.1	0.00712536148252932
ATF1	AC022182.2	0.00712454562210804
ARID3B	ARHGAP23	0.00711969634605742
ARID2	ATP2B1	0.00711849638404008
ATF2	AFF4	0.00711569086079622
ARID3A	ATG2B	0.00711558337715412
ATF6B	ACAP2	0.00709927317068563
ARID2	ASB13	0.00709655811992654
AR	ATIC	0.00709632858253143
ATF6B	AARS2	0.0070898664724837
ATF6B	ALG2	0.00708021560408052
BACH1	APOA1BP	0.00707947303210125
ATF6B	ADCK3	0.00707021366551118
ATF6	ATG2A	0.00706852415980703
ARID3A	ALDH2	0.00706449195143305
ATF2	ATG101	0.00706347927937678
ATF6B	ASIC2	0.007062047937287
ARID3A	ARL4A	0.00704242275709175
ATF6B	AGTPBP1	0.0070420764706112
ARID3B	ATF7IP	0.00703878855628831
ATF1	ABHD5	0.0070362106167467
ARID3A	BARD1	0.00703316327643192
ARID3A	ATP9B	0.00703121976130113
ARID2	ATAD2	0.00703078279740485
ATF1	ALDH1B1	0.0070306324017069
ARID3B	ANKRD29	0.00702909611887748
ATF3	AC022182.2	0.00702695310341497
AR	AIDA	0.00702440441549586
ARID3B	ALG1	0.00702342064102946
ARID3A	ATF6	0.00702109018585598
BACH1	ACSL4	0.00702085097472735
BACH1	ARL4C	0.00701666978481356
ATF6B	AC093323.3	0.00701170363875614
